Rank,Task,ID,Name,Similarity,z-score,p-adjusted
3549,Phenotype,HP:0008163,Decreased circulating cortisol level,0.047341381230204815,0.20044175681544493,1
3550,Phenotype,HP:0003551,Difficulty climbing stairs,0.04730907978418741,0.1998861516596609,1
3551,Biological Process,GO:1990849,vacuolar localization,0.04726579071650194,0.1991415525113078,1
3551,Biological Process,GO:0032418,lysosome localization,0.04726579071650194,0.1991415525113078,1
3553,Biological Process,GO:0045048,protein insertion into ER membrane,0.047224328695762985,0.19842837971776228,1
3554,Phenotype,HP:0007328,Impaired pain sensation,0.047222109289715375,0.19839020454002673,1
3555,Phenotype,HP:0410243,Abnormal circulating IgM level,0.04722075495369227,0.19836690910994917,1
3556,Phenotype,HP:0030724,Central nervous system cyst,0.047173203945080955,0.1975490019013077,1
3557,Phenotype,HP:0000869,Secondary amenorrhea,0.04715280097833374,0.19719805806083893,1
3558,Phenotype,HP:0100323,Juvenile aseptic necrosis,0.04714914538818382,0.1971351796146655,1
3559,Phenotype,HP:0002488,Acute leukemia,0.04710169116698859,0.19631893721036006,1
3560,Biological Process,GO:0022008,neurogenesis,0.047022611471585596,0.19495871678988524,1
3561,Phenotype,HP:0003678,Rapidly progressive,0.047020272114401296,0.1949184783772731,1
3562,Biological Process,GO:0002026,regulation of the force of heart contraction,0.04699742374292537,0.19452547203983378,1
3563,Biological Process,GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,0.046987303644362544,0.1943513999894519,1
3564,Disease,MONDO:0002468,hyperimmunoglobulin syndrome,0.04697982278239565,0.19422272446587707,1
3565,Biological Process,GO:1904263,positive regulation of TORC1 signaling,0.04694209903454871,0.1935738523135912,1
3566,Biological Process,GO:0045620,negative regulation of lymphocyte differentiation,0.04690189235325026,0.19288227214673587,1
3567,Biological Process,GO:0044319,"wound healing, spreading of cells",0.04688707754516375,0.19262744814441765,1
3567,Biological Process,GO:0090505,epiboly involved in wound healing,0.04688707754516375,0.19262744814441765,1
3569,Disease,MONDO:0021002,syndactyly,0.04686609523826135,0.1922665392894725,1
3570,Biological Process,GO:0018107,peptidyl-threonine phosphorylation,0.04686101987987057,0.19217923993798677,1
3571,Phenotype,HP:0001639,Hypertrophic cardiomyopathy,0.046860629821382616,0.1921725306870496,1
3572,Biological Process,GO:0034367,protein-containing complex remodeling,0.04685388869936946,0.1920565791552123,1
3573,Biological Process,GO:0008652,amino acid biosynthetic process,0.04684561986575486,0.19191435002447566,1
3574,Phenotype,HP:0002579,Gastrointestinal dysmotility,0.04682217956808932,0.19151116218486397,1
3575,Biological Process,GO:0010948,negative regulation of cell cycle process,0.04680324518619161,0.1911854789260315,1
3576,Biological Process,GO:0060249,anatomical structure homeostasis,0.04679805140524618,0.19109614263224015,1
3576,Biological Process,GO:0001894,tissue homeostasis,0.04679805140524618,0.19109614263224015,1
3578,Phenotype,HP:0010500,Hyperextensibility of the knee,0.0467953811550712,0.19105021265239808,1
3579,Phenotype,HP:0007086,Social and occupational deterioration,0.04677850921024551,0.19076000460634937,1
3580,Biological Process,GO:0060325,face morphogenesis,0.04676921316825189,0.19060010684643922,1
3581,Phenotype,HP:5200430,Abnormal psychotic pattern,0.04675470994424724,0.19035064228599408,1
3582,Phenotype,HP:0020061,Abnormal hemoglobin concentration,0.0467247800344297,0.1898358290420973,1
3583,Biological Process,GO:0050709,negative regulation of protein secretion,0.046680464866746596,0.18907358032942656,1
3584,Phenotype,HP:0040132,Abnormal sensory nerve conduction velocity,0.04664720528007493,0.18850149455270726,1
3585,Biological Process,GO:0048661,positive regulation of smooth muscle cell proliferation,0.04664189069686875,0.188410080384171,1
3586,Biological Process,GO:0071378,cellular response to growth hormone stimulus,0.04662869302046613,0.1881830720623233,1
3586,Biological Process,GO:0060396,growth hormone receptor signaling pathway,0.04662869302046613,0.1881830720623233,1
3588,Biological Process,GO:0048008,platelet-derived growth factor receptor signaling pathway,0.046624266974340745,0.18810694128954997,1
3589,Phenotype,HP:0010995,Abnormal circulating dicarboxylic acid concentration,0.046614311874648484,0.18793570732335588,1
3590,Phenotype,HP:0002312,Clumsiness,0.04659008968799927,0.18751907050222358,1
3591,Phenotype,HP:0002870,Obstructive sleep apnea,0.04658892949411064,0.18749911443877418,1
3592,Phenotype,HP:0001618,Dysphonia,0.04658079034631557,0.187359115985572,1
3593,Phenotype,HP:0005565,Reduced renal corticomedullary differentiation,0.04656044540201665,0.1870091701676501,1
3594,Biological Process,GO:0035891,exit from host cell,0.04654179562487837,0.1866883822894025,1
3594,Biological Process,GO:0019076,viral release from host cell,0.04654179562487837,0.1866883822894025,1
3596,Biological Process,GO:0010885,regulation of cholesterol storage,0.046537531452136016,0.18661503584046865,1
3597,Phenotype,HP:0200039,Pustule,0.0465266082595821,0.1864271500691225,1
3598,Phenotype,HP:0000992,Cutaneous photosensitivity,0.04649818031743358,0.18593817161232087,1
3599,Biological Process,GO:0098901,regulation of cardiac muscle cell action potential,0.04648266229383857,0.1856712518616596,1
3600,Disease,MONDO:0000688,inborn organic aciduria,0.046482609056005875,0.1856703361375055,1
3601,Biological Process,GO:2000353,positive regulation of endothelial cell apoptotic process,0.04647960789389727,0.18561871426460275,1
3602,Phenotype,HP:0002145,Frontotemporal dementia,0.046472676507244626,0.18549949006148608,1
3603,Phenotype,HP:0001696,Situs inversus totalis,0.04646166540765051,0.18531009223384562,1
3604,Phenotype,HP:0000748,Inappropriate laughter,0.04645844129375898,0.1852546354502699,1
3605,Phenotype,HP:0011078,Abnormality of canine,0.04644190392931058,0.1849701823968165,1
3606,Biological Process,GO:0001508,action potential,0.04643185611360989,0.18479735365705477,1
3607,Phenotype,HP:0003084,Fractures of the long bones,0.04641031223024583,0.18442678533431672,1
3608,Phenotype,HP:0002134,Abnormal basal ganglia morphology,0.04640613024346041,0.18435485253545222,1
3609,Phenotype,HP:0005266,Intestinal polyp,0.0464009994585215,0.18426659981253257,1
3610,Phenotype,HP:0003689,Multiple mitochondrial DNA deletions,0.04635670430439354,0.18350469534557823,1
3611,Biological Process,GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway,0.04634758073637213,0.18334776424629834,1
3612,Biological Process,GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT,0.046327204163995495,0.18299727440557836,1
3613,Biological Process,GO:0010927,cellular component assembly involved in morphogenesis,0.04631855204690494,0.18284845255836535,1
3613,Biological Process,GO:0032989,cellular anatomical entity morphogenesis,0.04631855204690494,0.18284845255836535,1
3615,Phenotype,HP:0031692,Severe cytomegalovirus infection,0.04629440043757038,0.18243302971136552,1
3616,Biological Process,GO:1901889,negative regulation of cell junction assembly,0.04627677215410153,0.18212981216569776,1
3617,Biological Process,GO:0045947,negative regulation of translational initiation,0.046269415154360005,0.18200326715018075,1
3618,Biological Process,GO:0009225,nucleotide-sugar metabolic process,0.04626380846217171,0.18190682852371698,1
3619,Phenotype,HP:0003563,Decreased LDL cholesterol concentration,0.046205173766917684,0.18089827494461683,1
3620,Biological Process,GO:0050999,regulation of nitric-oxide synthase activity,0.0462049101530545,0.18089374062062893,1
3621,Phenotype,HP:0011304,Broad thumb,0.046170415512752694,0.1803004111458966,1
3622,Biological Process,GO:0009066,aspartate family amino acid metabolic process,0.04617004596071739,0.18029405461882236,1
3623,Disease,MONDO:0045010,glycoprotein metabolism disease,0.046155612692686865,0.18004579334506232,1
3624,Phenotype,HP:0011409,Abnormal placental membrane morphology,0.04611796167287052,0.17939817216057366,1
3625,Biological Process,GO:0051353,positive regulation of oxidoreductase activity,0.04606169459611065,0.17843034310636227,1
3626,Biological Process,GO:0030178,negative regulation of Wnt signaling pathway,0.0460543915865812,0.17830472675639716,1
3627,Biological Process,GO:2000622,"regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.04604229779650004,0.17809670597248423,1
3628,Biological Process,GO:0034329,cell junction assembly,0.04603659509343927,0.1779986158987221,1
3629,Phenotype,HP:0002438,Cerebellar malformation,0.04601766464740653,0.17767300033923863,1
3630,Biological Process,GO:0016052,carbohydrate catabolic process,0.046007964127401046,0.17750614530352507,1
3631,Phenotype,HP:0012156,Hemophagocytosis,0.04600719347673132,0.17749288962806162,1
3632,Phenotype,HP:0000621,Entropion,0.04593414926100037,0.17623648324803592,1
3633,Phenotype,HP:0031101,Abnormal circulating antimullerian hormone concentration,0.04592389337892411,0.17606007563595524,1
3634,Biological Process,GO:0042063,gliogenesis,0.0459185721041796,0.17596854636875775,1
3635,Biological Process,GO:0051224,negative regulation of protein transport,0.045918072416045064,0.1759599514190554,1
3636,Biological Process,GO:0043116,negative regulation of vascular permeability,0.04590611244388032,0.17575423238733823,1
3637,Phenotype,HP:0100026,Arteriovenous malformation,0.0458867211582169,0.1754206900968144,1
3638,Phenotype,HP:0011534,Abnormal spatial orientation of the cardiac segments,0.04587222671391056,0.17517137655269346,1
3639,Phenotype,HP:0030829,Abnormal breath sound,0.04581127767609294,0.17412301482816572,1
3640,Disease,MONDO:0005564,embryonal neoplasm,0.04579315708146481,0.1738113292214025,1
3641,Phenotype,HP:0032179,Abnormal circulating globulin concentration,0.04575866013508301,0.1732179600806461,1
3642,Biological Process,GO:0015031,protein transport,0.04574581880542872,0.17299708114664414,1
3643,Biological Process,GO:0051452,intracellular pH reduction,0.04574012172826292,0.1728990878418084,1
3644,Phenotype,HP:0410263,Brain imaging abnormality,0.04571290795652316,0.1724309938784982,1
3645,Biological Process,GO:1901163,regulation of trophoblast cell migration,0.04568603260032056,0.17196872087494117,1
3646,Biological Process,GO:0007194,negative regulation of adenylate cyclase activity,0.04567754472514585,0.17182272409181942,1
3647,Phenotype,HP:0002515,Waddling gait,0.045639127987056716,0.17116193207219196,1
3648,Phenotype,HP:0025439,Pharyngitis,0.0456110493793771,0.17067896238762656,1
3649,Phenotype,HP:0001949,Hypokalemic alkalosis,0.04560592410512465,0.17059080445197458,1
3650,Biological Process,GO:1903376,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,0.04559973656048255,0.17048437479854847,1
3651,Biological Process,GO:0033119,negative regulation of RNA splicing,0.04557806553190491,0.17011161949829368,1
3652,Biological Process,GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,0.04557670024987981,0.1700881357901081,1
3653,Phenotype,HP:0025125,White lesion of the oral mucosa,0.045573421390617375,0.1700317373517745,1
3653,Phenotype,HP:0002745,Oral leukoplakia,0.045573421390617375,0.1700317373517745,1
3655,Phenotype,HP:0000211,Trismus,0.04557197951091685,0.17000693611547066,1
3656,Biological Process,GO:0045123,cellular extravasation,0.04554872751932615,0.16960698725859658,1
3657,Phenotype,HP:0001909,Leukemia,0.045540594282004854,0.16946709046925493,1
3658,Phenotype,HP:0001028,Hemangioma,0.04552658077658833,0.16922604937605334,1
3659,Biological Process,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,0.04551692469836599,0.16905995876691787,1
3660,Phenotype,HP:5200283,Sleep-related breathing disorders,0.04548755834081397,0.168554838975881,1
3661,Biological Process,GO:0090317,negative regulation of intracellular protein transport,0.0454491923355298,0.1678949195923574,1
3662,Biological Process,GO:0019674,NAD metabolic process,0.04544892203865092,0.1678902703163028,1
3663,Biological Process,GO:0035567,non-canonical Wnt signaling pathway,0.045419167712799524,0.16737847722688487,1
3664,Disease,MONDO:0005500,congenital disorder of glycosylation type I,0.04540198767066661,0.1670829697136766,1
3665,Biological Process,GO:0006084,acetyl-CoA metabolic process,0.045399459964862054,0.16703949158651907,1
3666,Phenotype,HP:0100279,Ulcerative colitis,0.04539345389448257,0.16693618340437005,1
3666,Phenotype,HP:0100281,Chronic colitis,0.04539345389448257,0.16693618340437005,1
3668,Disease,MONDO:0002545,spinal cord disorder,0.04539253337206295,0.16692034984069362,1
3668,Disease,MONDO:0003182,anterior horn disorder,0.04539253337206295,0.16692034984069362,1
3670,Disease,MONDO:0007794,hypogonadotropic hypogonadism 7 with or without anosmia,0.04539187653290322,0.16690905179467208,1
3671,Phenotype,HP:0010880,Increased nuchal translucency,0.04535905700238818,0.16634453526018805,1
3672,Phenotype,HP:0030014,Female sexual dysfunction,0.045358269509703564,0.1663309898914922,1
3673,Phenotype,HP:0002300,Mutism,0.045348432740275,0.16616179128014139,1
3674,Biological Process,GO:0010820,positive regulation of T cell chemotaxis,0.04532691849156578,0.16579173269207623,1
3675,Biological Process,GO:0030048,actin filament-based movement,0.04530829584492779,0.16547141147547073,1
3676,Biological Process,GO:0061013,regulation of mRNA catabolic process,0.04529951349560135,0.1653203495520188,1
3677,Phenotype,HP:0003448,Decreased sensory nerve conduction velocity,0.04528966282664071,0.16515091185998773,1
3678,Biological Process,GO:0060766,negative regulation of androgen receptor signaling pathway,0.04528908567071177,0.16514098441557434,1
3679,Phenotype,HP:0500184,Abnormal CSF amino acid concentration,0.04520208854402541,0.16364457920512965,1
3680,Phenotype,HP:0002483,Bulbar signs,0.045201315645093,0.16363128485813613,1
3681,Biological Process,GO:0050820,positive regulation of coagulation,0.04513409759999165,0.16247509227159024,1
3681,Biological Process,GO:1900048,positive regulation of hemostasis,0.04513409759999165,0.16247509227159024,1
3681,Biological Process,GO:0030194,positive regulation of blood coagulation,0.04513409759999165,0.16247509227159024,1
3684,Phenotype,HP:0012463,Elevated transferrin saturation,0.04511434720083862,0.16213537300353323,1
3685,Biological Process,GO:0051085,chaperone cofactor-dependent protein refolding,0.04510466451307016,0.1619688246934945,1
3686,Biological Process,GO:0018210,peptidyl-threonine modification,0.04506904182635052,0.16135609211199806,1
3687,Phenotype,HP:0000805,Enuresis,0.04505529211663384,0.16111958847048904,1
3688,Biological Process,GO:0090504,epiboly,0.04503697101658233,0.16080445404453267,1
3689,Phenotype,HP:0033603,Glomerular subepithelial deposits,0.045032431662085703,0.16072637429661993,1
3690,Biological Process,GO:0032365,intracellular lipid transport,0.04501455549689215,0.16041889302962542,1
3691,Phenotype,HP:0008661,Urethral stenosis,0.044996671224740936,0.16011127231786826,1
3692,Disease,MONDO:0016537,lymphoproliferative syndrome,0.04499391917962736,0.16006393541371763,1
3693,Biological Process,GO:0072521,purine-containing compound metabolic process,0.04498556871064774,0.15992030210343816,1
